id_apto,cc_postulado,fecha,ocupacion,interes,estado
6557181,1145341593,2023-02-08,Docente,Apartamento completo,pendiente
7972945,1009932913,2022-12-18,Otra,Habitación,pendiente
7886089,1575138930,2022-12-18,Estudiante,Habitación,pendiente
7969791,1042270716,2023-02-21,Colaborador,Apartamento completo,pendiente
10032955,1560366799,2023-03-11,Otra,Habitación,pendiente
7080248,1207179965,2023-01-18,Docente,Apartamento completo,pendiente
7179496,1356451080,2022-12-07,Colaborador,Apartamento completo,pendiente
7892138,1090256640,2023-02-17,Colaborador,Apartamento completo,pendiente
7869960,1154136891,2022-12-25,Otra,Apartamento completo,pendiente
7545550,1294949427,2022-11-24,Docente,Habitación,pendiente
7969440,1541393090,2022-12-02,Colaborador,Apartamento completo,pendiente
7889603,1844392677,2023-03-01,Otra,Apartamento completo,pendiente
7942365,1090051348,2023-01-17,Otra,Habitación,pendiente
10028111,1778778724,2023-01-12,Otra,Habitación,pendiente
7123401,1161811184,2022-11-28,Colaborador,Apartamento completo,pendiente
7718125,1637057985,2022-12-05,Colaborador,Apartamento completo,pendiente
7951265,1482723847,2022-12-30,Otra,Habitación,pendiente
7962165,1114273962,2023-01-30,Otra,Habitación,pendiente
7961727,1221970969,2023-03-15,Otra,Apartamento completo,pendiente
7827956,1439171697,2023-01-15,Estudiante,Habitación,pendiente
7958464,1896856930,2023-01-19,Docente,Apartamento completo,pendiente
6024251,1370839824,2023-01-17,Estudiante,Habitación,pendiente
7869162,1900932006,2022-12-24,Otra,Habitación,pendiente
7966852,1203972955,2023-01-09,Estudiante,Habitación,pendiente
7857487,1595757449,2023-01-25,Otra,Apartamento completo,pendiente
7966714,1697610230,2022-12-18,Otra,Habitación,pendiente
7953954,1509887672,2023-03-14,Colaborador,Apartamento completo,pendiente
7947502,1376694425,2023-01-17,Estudiante,Apartamento completo,pendiente
7942355,1143634288,2023-01-28,Colaborador,Habitación,pendiente
7648593,1662479751,2022-11-17,Docente,Habitación,pendiente
7954794,1306269604,2023-02-06,Otra,Apartamento completo,pendiente
7974895,1081438151,2022-12-29,Colaborador,Apartamento completo,pendiente
7967450,1966446497,2022-11-30,Colaborador,Apartamento completo,pendiente
7907970,1698291793,2023-02-06,Otra,Habitación,pendiente
7630807,1231985628,2022-11-07,Docente,Habitación,pendiente
10001842,1937009226,2022-12-15,Otra,Apartamento completo,pendiente
7964913,1417276628,2022-12-09,Docente,Apartamento completo,pendiente
7943309,1689432908,2022-11-02,Estudiante,Apartamento completo,pendiente
7936162,1114778586,2022-12-12,Estudiante,Apartamento completo,pendiente
10025646,1190754558,2022-11-14,Estudiante,Habitación,pendiente
7964538,1891515924,2023-02-10,Estudiante,Apartamento completo,pendiente
7948173,1287537541,2023-03-08,Colaborador,Habitación,pendiente
6880068,1583161030,2022-12-01,Docente,Habitación,pendiente
7960587,1815966544,2023-01-17,Estudiante,Apartamento completo,pendiente
7060368,1562287050,2023-03-01,Docente,Apartamento completo,pendiente
7974528,1946538164,2022-11-21,Docente,Apartamento completo,pendiente
7966101,1936227052,2023-01-06,Docente,Apartamento completo,pendiente
7963433,1472996635,2022-12-15,Docente,Apartamento completo,pendiente
7974784,1520303747,2022-12-12,Docente,Apartamento completo,pendiente
6553378,1825398441,2023-01-04,Docente,Apartamento completo,pendiente
7854471,1245364962,2023-01-01,Colaborador,Apartamento completo,pendiente
3595534,1955816887,2023-01-26,Estudiante,Habitación,pendiente
7970190,1443766376,2023-01-06,Docente,Habitación,pendiente
7953954,1148363898,2022-11-18,Otra,Habitación,pendiente
7757613,1453876602,2023-03-12,Docente,Apartamento completo,pendiente
7942376,1173253223,2023-01-22,Otra,Apartamento completo,pendiente
7942707,1587523995,2022-12-06,Estudiante,Habitación,pendiente
6991276,1287409835,2023-01-10,Colaborador,Apartamento completo,pendiente
7387828,1895973960,2022-11-08,Docente,Apartamento completo,pendiente
7917768,1846329187,2023-01-03,Colaborador,Habitación,pendiente
7829047,1515128914,2023-01-03,Docente,Apartamento completo,pendiente
7630807,1874050320,2023-02-22,Estudiante,Habitación,pendiente
7750415,1259974648,2022-11-30,Estudiante,Habitación,pendiente
7942353,1389000007,2023-02-25,Otra,Habitación,pendiente
7953620,1349114438,2022-12-17,Colaborador,Apartamento completo,pendiente
7917124,1825550976,2023-02-19,Colaborador,Apartamento completo,pendiente
7923285,1358812888,2023-01-01,Docente,Habitación,pendiente
6750533,1058561431,2022-11-03,Otra,Apartamento completo,pendiente
7919451,1015634810,2023-03-09,Otra,Apartamento completo,pendiente
7950961,1744229672,2023-01-11,Estudiante,Habitación,pendiente
7945605,1117556552,2022-11-15,Docente,Habitación,pendiente
7717378,1969325385,2022-12-19,Otra,Habitación,pendiente
6977339,1610959181,2023-02-17,Docente,Apartamento completo,pendiente
7936962,1171239452,2022-11-06,Docente,Apartamento completo,pendiente
7951700,1097239317,2023-01-03,Docente,Apartamento completo,pendiente
7966101,1858437783,2022-11-28,Docente,Habitación,pendiente
7668519,1875711857,2022-11-26,Docente,Habitación,pendiente
7963929,1731506343,2023-01-03,Otra,Habitación,pendiente
10018467,1953116794,2023-03-07,Estudiante,Apartamento completo,pendiente
7955206,1930105325,2022-12-29,Otra,Apartamento completo,pendiente
7958852,1394668694,2023-01-11,Estudiante,Apartamento completo,pendiente
7224799,1516871823,2023-01-03,Estudiante,Habitación,pendiente
7957885,1491266537,2022-12-18,Docente,Habitación,pendiente
7627585,1004827976,2023-02-11,Otra,Apartamento completo,pendiente
7943595,1172401519,2022-12-15,Estudiante,Habitación,pendiente
7791895,1643923535,2022-11-09,Colaborador,Habitación,pendiente
7917768,1653125101,2023-02-08,Estudiante,Habitación,pendiente
7908433,1979221285,2022-11-29,Colaborador,Apartamento completo,pendiente
7942859,1526970054,2023-03-11,Otra,Habitación,pendiente
7282995,1632384310,2022-12-12,Otra,Apartamento completo,pendiente
7952027,1140023847,2023-02-14,Otra,Apartamento completo,pendiente
7645128,1193906187,2023-01-28,Docente,Apartamento completo,pendiente
7963846,1625288895,2023-03-02,Colaborador,Habitación,pendiente
7540633,1504436066,2022-11-16,Colaborador,Apartamento completo,pendiente
7916761,1991335942,2022-12-16,Estudiante,Apartamento completo,pendiente
7974760,1761056371,2022-12-18,Otra,Habitación,pendiente
7943375,1966535208,2023-01-08,Docente,Apartamento completo,pendiente
7868722,1045142638,2022-11-17,Estudiante,Apartamento completo,pendiente
7928514,1259718550,2022-11-11,Estudiante,Habitación,pendiente
7021925,1398019916,2023-02-07,Colaborador,Apartamento completo,pendiente
7781541,1191669810,2023-01-22,Colaborador,Apartamento completo,pendiente
7924149,1813202330,2022-12-01,Docente,Apartamento completo,pendiente
7939793,1022489591,2022-11-03,Colaborador,Apartamento completo,pendiente
7836858,1953175411,2023-03-03,Otra,Apartamento completo,pendiente
7963846,1366073143,2022-11-24,Docente,Apartamento completo,pendiente
7940424,1002833074,2022-12-04,Estudiante,Habitación,pendiente
6977709,1183926984,2022-12-14,Docente,Apartamento completo,pendiente
6991276,1592898203,2023-02-20,Estudiante,Habitación,pendiente
7848995,1157055653,2022-12-25,Docente,Apartamento completo,pendiente
7951601,1635078396,2022-12-17,Otra,Apartamento completo,pendiente
7750415,1824286080,2022-11-20,Estudiante,Apartamento completo,pendiente
7945605,1502942930,2023-03-06,Colaborador,Apartamento completo,pendiente
7938463,1595226374,2023-02-02,Colaborador,Apartamento completo,pendiente
10033597,1397939648,2023-01-09,Otra,Habitación,pendiente
7972580,1112116077,2023-03-07,Colaborador,Apartamento completo,pendiente
7708063,1401469988,2022-11-16,Otra,Habitación,pendiente
7906673,1944294213,2023-02-25,Docente,Apartamento completo,pendiente
7969920,1755382188,2023-02-26,Docente,Apartamento completo,pendiente
7939959,1165878408,2022-12-11,Docente,Apartamento completo,pendiente
7805259,1263228846,2022-11-08,Otra,Apartamento completo,pendiente
7916761,1139644775,2023-01-10,Otra,Habitación,pendiente
7973683,1014211203,2022-11-30,Estudiante,Habitación,pendiente
7968416,1334405946,2023-02-13,Colaborador,Habitación,pendiente
7943197,1428124357,2023-01-28,Estudiante,Apartamento completo,pendiente
7866295,1958632689,2023-01-26,Docente,Habitación,pendiente
7956476,1526766130,2023-03-11,Colaborador,Habitación,pendiente
7945083,1768175883,2023-01-22,Otra,Habitación,pendiente
7972881,1302202220,2023-01-07,Colaborador,Habitación,pendiente
10020933,1327627689,2023-01-10,Otra,Apartamento completo,pendiente
7949569,1179130858,2022-12-06,Docente,Apartamento completo,pendiente
7891167,1077801851,2023-02-25,Colaborador,Apartamento completo,pendiente
7970464,1793769539,2023-03-15,Otra,Habitación,pendiente
7903139,1822050640,2023-01-05,Colaborador,Habitación,pendiente
7938634,1779131155,2023-02-26,Docente,Habitación,pendiente
7972007,1019113678,2023-02-18,Colaborador,Apartamento completo,pendiente
7967007,1361637578,2023-02-17,Otra,Habitación,pendiente
7022373,1047541446,2023-03-01,Estudiante,Habitación,pendiente
7953626,1410123175,2022-12-06,Otra,Apartamento completo,pendiente
7960203,1953128299,2023-02-19,Docente,Habitación,pendiente
7948173,1100205847,2022-11-30,Estudiante,Apartamento completo,pendiente
7959408,1057294752,2023-02-25,Otra,Apartamento completo,pendiente
7865876,1952783246,2022-12-10,Docente,Habitación,pendiente
7966739,1110006657,2023-02-27,Docente,Habitación,pendiente
7233114,1776760478,2023-02-17,Docente,Habitación,pendiente
7961870,1683081999,2022-11-07,Colaborador,Apartamento completo,pendiente
7942355,1386437229,2022-12-25,Otra,Apartamento completo,pendiente
7022520,1093886314,2022-12-08,Otra,Apartamento completo,pendiente
7256605,1298623290,2023-01-31,Docente,Habitación,pendiente
7940548,1130376536,2023-01-01,Otra,Habitación,pendiente
7942376,1688584631,2023-01-03,Colaborador,Apartamento completo,pendiente
7936517,1468885103,2023-02-11,Colaborador,Habitación,pendiente
7964234,1469634350,2022-12-11,Colaborador,Apartamento completo,pendiente
7926539,1180158840,2022-11-17,Docente,Habitación,pendiente
7490289,1902922075,2022-11-07,Docente,Habitación,pendiente
7960128,1340929817,2022-12-08,Colaborador,Apartamento completo,pendiente
7960128,1079772407,2023-02-21,Colaborador,Apartamento completo,pendiente
7630807,1470858265,2022-12-23,Estudiante,Habitación,pendiente
7944902,1357672074,2022-12-13,Otra,Habitación,pendiente
7857487,1419262972,2022-11-02,Colaborador,Apartamento completo,pendiente
7960214,1090111251,2022-11-26,Docente,Apartamento completo,pendiente
7902141,1165030522,2022-12-06,Docente,Apartamento completo,pendiente
7948047,1150276149,2023-03-08,Colaborador,Habitación,pendiente
7125033,1387881684,2023-02-14,Docente,Apartamento completo,pendiente
7585696,1336043191,2022-11-13,Colaborador,Apartamento completo,pendiente
7915118,1272099961,2023-01-29,Otra,Habitación,pendiente
7960459,1292146080,2022-11-15,Colaborador,Habitación,pendiente
7935394,1971456455,2022-12-04,Estudiante,Apartamento completo,pendiente
7947502,1944853889,2022-12-11,Otra,Apartamento completo,pendiente
7961677,1890088974,2023-02-24,Colaborador,Apartamento completo,pendiente
5875772,1163860560,2023-01-24,Otra,Habitación,pendiente
10038696,1656217824,2023-01-01,Docente,Apartamento completo,pendiente
6750533,1004546994,2022-12-13,Estudiante,Habitación,pendiente
7953626,1213871229,2023-01-20,Colaborador,Habitación,pendiente
10025907,1636052638,2022-11-12,Otra,Apartamento completo,pendiente
6841831,1630329461,2023-03-01,Otra,Habitación,pendiente
7903708,1032842642,2023-01-09,Colaborador,Habitación,pendiente
7371359,1410376567,2023-01-20,Otra,Habitación,pendiente
7243392,1061298701,2022-11-21,Estudiante,Habitación,pendiente
7789485,1442202135,2023-03-06,Docente,Habitación,pendiente
7741504,1834097400,2023-03-02,Otra,Habitación,pendiente
6337443,1153877406,2022-11-20,Colaborador,Apartamento completo,pendiente
6841831,1028600531,2023-02-02,Otra,Habitación,pendiente
7969136,1060300385,2023-02-15,Estudiante,Apartamento completo,pendiente
7961618,1892161820,2022-11-13,Otra,Apartamento completo,pendiente
7365576,1231573897,2022-11-14,Docente,Habitación,pendiente
7969281,1558996457,2022-12-20,Otra,Habitación,pendiente
7774920,1056656485,2022-11-04,Otra,Habitación,pendiente
6557181,1143170526,2023-01-11,Docente,Habitación,pendiente
7969136,1241329821,2023-02-13,Docente,Apartamento completo,pendiente
7238076,1061834997,2023-03-14,Colaborador,Apartamento completo,pendiente
7894704,1741911120,2023-02-23,Colaborador,Habitación,pendiente
7928862,1532031302,2022-11-23,Otra,Apartamento completo,pendiente
7954789,1691267687,2023-02-25,Estudiante,Apartamento completo,pendiente
7551215,1477967995,2023-01-13,Docente,Apartamento completo,pendiente
7960754,1926526424,2023-02-26,Otra,Apartamento completo,pendiente
7925811,1326867842,2022-11-19,Otra,Apartamento completo,pendiente
7934191,1097281856,2023-01-08,Otra,Habitación,pendiente
7125033,1401220399,2022-12-29,Otra,Apartamento completo,pendiente
7941580,1822260069,2022-11-04,Otra,Apartamento completo,pendiente
7788467,1032409802,2023-01-23,Estudiante,Habitación,pendiente
7631429,1083445067,2023-03-10,Colaborador,Apartamento completo,pendiente
7906191,1690979763,2023-03-14,Estudiante,Apartamento completo,pendiente
6080132,1630006730,2023-03-08,Otra,Habitación,pendiente
7926539,1479586014,2023-02-26,Estudiante,Habitación,pendiente
7953626,1092608490,2023-01-12,Otra,Apartamento completo,pendiente
7902141,1050448076,2023-02-23,Otra,Apartamento completo,pendiente
7774920,1626385626,2022-12-03,Colaborador,Apartamento completo,pendiente
7941919,1002305831,2022-11-07,Colaborador,Habitación,pendiente
7556819,1619167453,2023-01-11,Estudiante,Apartamento completo,pendiente
7936746,1625967520,2022-11-08,Colaborador,Apartamento completo,pendiente
7888112,1115121366,2022-12-11,Colaborador,Habitación,pendiente
7492943,1151800620,2023-02-27,Docente,Apartamento completo,pendiente
10032955,1302651809,2023-03-03,Colaborador,Habitación,pendiente
7966101,1905358001,2023-01-15,Docente,Habitación,pendiente
7808507,1795994380,2022-11-10,Docente,Apartamento completo,pendiente
4678411,1976033647,2023-03-06,Otra,Habitación,pendiente
7869627,1263064079,2023-02-09,Docente,Apartamento completo,pendiente
7967782,1977201593,2022-12-17,Colaborador,Apartamento completo,pendiente
6468891,1569010167,2023-03-07,Otra,Habitación,pendiente
7972725,1799361745,2022-11-27,Otra,Habitación,pendiente
7944902,1416643891,2023-01-12,Otra,Habitación,pendiente
7697089,1029448612,2022-12-10,Colaborador,Apartamento completo,pendiente
7974633,1585819997,2023-01-09,Docente,Habitación,pendiente
7958891,1983888032,2023-03-08,Otra,Habitación,pendiente
7962377,1313342997,2022-12-12,Docente,Habitación,pendiente
7864655,1658129245,2022-11-17,Estudiante,Habitación,pendiente
10033406,1761755473,2022-11-18,Docente,Habitación,pendiente
7579305,1508951884,2023-01-11,Docente,Habitación,pendiente
7961021,1984341088,2023-01-25,Colaborador,Habitación,pendiente
7903708,1536845501,2023-02-27,Colaborador,Apartamento completo,pendiente
7492943,1562943211,2022-11-19,Docente,Apartamento completo,pendiente
5060020,1169823249,2023-01-29,Docente,Habitación,pendiente
7952027,1652023464,2023-01-10,Docente,Habitación,pendiente
7254613,1880837608,2022-11-18,Otra,Habitación,pendiente
7951192,1726219048,2023-01-15,Colaborador,Habitación,pendiente
7808507,1504040159,2023-01-01,Otra,Habitación,pendiente
7764225,1117434436,2022-11-09,Otra,Apartamento completo,pendiente
7969665,1613621547,2023-02-20,Estudiante,Habitación,pendiente
7597401,1940480668,2022-11-29,Docente,Habitación,pendiente
7959114,1900628519,2022-12-14,Estudiante,Apartamento completo,pendiente
7630297,1068225270,2023-02-13,Docente,Habitación,pendiente
7022401,1873377932,2023-01-11,Docente,Habitación,pendiente
6977664,1041509880,2023-01-27,Docente,Habitación,pendiente
7696403,1735547597,2022-11-27,Otra,Apartamento completo,pendiente
7959542,1645695668,2022-11-08,Estudiante,Apartamento completo,pendiente
7902143,1298539461,2022-12-30,Estudiante,Apartamento completo,pendiente
